"","district","state","year","ins.units","farmers","loanee","nonloanee","area.ins","farmers.premium","state.premium","goi.premium","gross.premium","sum.insured","male.pt","female.pt","othergen.pt","sc.pt","st.pt","obc.pt","gen.pt","marginal.pt","small.pt","othertype.pt","jan.rf","jan.ptdef","feb.rf","feb.ptdef","mar.rf","mar.ptdef","apr.rf","apr.ptdef","may.rf","may.ptdef","jun.rf","jun.ptdef","jul.rf","jul.ptdef","aug.rf","aug.ptdef","sep.rf","sep.ptdef","oct.rf","oct.ptdef","nov.rf","nov.ptdef","dec.rf","dec.ptdef","area","prod","yield","area_max97","icr2017_area","icr2017_prod","icr2017_yield","jan.normal","feb.normal","mar.normal","apr.normal","may.normal","jun.normal","jul.normal","aug.normal","sep.normal","oct.normal","nov.normal","dec.normal","annual.normal","f.it","jan.rfdev","feb.rfdev","mar.rfdev","apr.rfdev","may.rfdev","jun.rfdev","jul.rfdev","aug.rfdev","sep.rfdev","oct.rfdev","nov.rfdev","dec.rfdev","cdsp.jan.mintemp","cdsp.jan.maxtemp","cdsp.feb.mintemp","cdsp.feb.maxtemp","cdsp.mar.mintemp","cdsp.mar.maxtemp","cdsp.apr.mintemp","cdsp.apr.maxtemp","cdsp.may.mintemp","cdsp.may.maxtemp","cdsp.jun.mintemp","cdsp.jun.maxtemp","cdsp.jul.mintemp","cdsp.jul.maxtemp","cdsp.aug.mintemp","cdsp.aug.maxtemp","cdsp.sep.mintemp","cdsp.sep.maxtemp","cdsp.oct.mintemp","cdsp.oct.maxtemp","cdsp.nov.mintemp","cdsp.nov.maxtemp","cdsp.dec.mintemp","cdsp.dec.maxtemp"
"663","Tiruvannamalai","Tamil Nadu",2018,960,23870,19035,17028,21.31,258.08,274.06,274.06,806.2,12852.85,0.8841,0.1154,5e-04,0.0593,0.0034,0.4036,0.5337,0.029,0.8935,0.0775,0,-1,0.0349,1.96,0.0342,2,0.0037,-0.81,0.0145,-0.79,0.0583,-0.07,0.072,-0.25,0.0428,-0.7,0.1366,-0.18,0.1806,-0.07,0.1875,0.1,0.025,-0.7,56.302,107446,36.71,636.185,291.91,1185.76,40717,0.02,0.009,0.011,0.029,0.086,0.057,0.082,0.109,0.136,0.176,0.173,0.086,0.974,0.0730019526566407,-1,2.87777777777778,2.10909090909091,-0.872413793103448,-0.831395348837209,0.0228070175438596,-0.121951219512195,-0.607339449541284,0.00441176470588227,0.0261363636363636,0.0838150289017342,-0.709302325581395,16.8666666666667,25.5222222222222,17.6222222222222,27.1444444444444,19.5222222222222,28.6111111111111,21.6111111111111,29.9222222222222,21.7111111111111,29.6777777777778,21.4444444444444,29.2777777777778,23.8222222222222,32.6111111111111,23.3888888888889,32.3777777777778,23.1111111111111,32.2222222222222,22.2888888888889,30.3111111111111,21.5333333333333,28.9888888888889,20.8333333333333,29.0222222222222
"664","Tonk","Rajasthan",2018,325,59468,111730,1,125.81,735.93,1569.56,1569.56,3875.05,36796.66,0.9092,0.0899,9e-04,0.114,0.1447,0.6011,0.1402,0.1641,0.5575,0.2784,0,-1,0,-1,1e-04,-0.96,1e-04,-0.97,0.002,-0.8,0.0854,0.52,0.1583,-0.28,0.1293,-0.39,0.1394,0.75,0,-1,0,-1,0.0017,-0.42,329.88,271773,15.66,334.013,722.09,854.88,27330,0.01,0.006,0.007,0.004,0.009,0.061,0.242,0.243,0.097,0.017,0.004,0.004,0.703,0.174230359096512,-1,-1,-0.985714285714286,-0.975,-0.777777777777778,0.4,-0.345867768595041,-0.467901234567901,0.437113402061856,-1,-1,-0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Tonk","Rajasthan",2019,321,74546,135269,4450,138.98,743.27,534.87,534.87,1813.01,37163.33,0.9079,0.0911,0.001,0.11,0.1279,0.6259,0.1362,0.1341,0.6251,0.2408,0.0025,-0.35,0.0022,-0.63,2e-04,-0.91,0.0109,2.1,0.0024,-0.77,0.0464,-0.16,0.2501,0.18,0.3844,0.86,0.1561,0.85,0.0099,0.04,0.0015,-0.81,0.0054,0.64,330.594,214696,11.51,334.013,722.09,854.88,27330,0.01,0.006,0.007,0.004,0.009,0.061,0.242,0.243,0.097,0.017,0.004,0.004,0.703,0.192469082801313,-0.75,-0.633333333333333,-0.971428571428572,1.725,-0.733333333333333,-0.239344262295082,0.0334710743801653,0.581893004115226,0.609278350515464,-0.417647058823529,-0.625,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7125,21.7625,22.95,31.15,15.675,25.5375,NA,NA,NA,NA
"666","Tumakuru","Karnataka",2020,895,85922,13586,72336,0.07,0.01,0.04,0.04,0.08,0.3,0.7273,0.2727,0,0.0612,0.0408,0.2857,0.6123,0.2143,0.5918,0.1939,0,-1,0,-1,0.0031,-0.69,0.0565,0.81,0.0641,-0.21,0.1521,1.49,0.1192,0.65,0.085,-0.06,0.2219,0.49,0.1029,-0.25,0.0395,-0.12,0.0121,0.5,334.679,482529.21,39.95,493.894,365.61,368.15,23536,0.006,0.003,0.005,0.021,0.077,0.046,0.046,0.075,0.113,0.117,0.047,0.007,0.563,0.00019146084625694,-1,-1,-0.38,1.69047619047619,-0.167532467532468,2.30652173913043,1.59130434782609,0.133333333333333,0.963716814159292,-0.120512820512821,-0.159574468085106,0.728571428571429,22.1,34.9,22.7,35,24.7,35.1,26.3,36.4,26.2,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Tumakuru","Karnataka",2019,889,128710,11220,117490,0.09,0.01,0.04,0.04,0.09,0.35,0.7475,0.2525,0,0.0408,0.0306,0.2347,0.6939,0.2525,0.5556,0.1919,0.0022,-0.31,0.0077,0.72,0,-1,0.0182,-0.42,0.0776,-0.05,0.0979,0.6,0.0415,-0.42,0.0981,0.08,0.1906,0.28,0.2239,0.63,0.0253,-0.44,0.0186,1.29,270.457,394319,38.15,493.894,365.61,368.15,23536,0.006,0.003,0.005,0.021,0.077,0.046,0.046,0.075,0.113,0.117,0.047,0.007,0.563,0.000246163945187495,-0.633333333333333,1.56666666666667,-1,-0.133333333333333,0.00779220779220766,1.12826086956522,-0.0978260869565217,0.308,0.686725663716814,0.913675213675214,-0.461702127659574,1.65714285714286,16.11,31.64,15.86,27.14,16.79,28.51,18.46,29.46,18.59,29.19,18.91,25.56,22.37,28.68,17.89,22.53,17.11,22.77,NA,NA,NA,NA,NA,NA
"668","Tumakuru","Karnataka",2018,760,91769,17680,74089,0.07,0.01,0.03,0.03,0.07,0.28,0.798,0.202,0,0.0718,0.0615,0.1846,0.6821,0.2828,0.5909,0.1263,0,-1,0.0034,0.12,0.0231,2.25,0.0191,-0.44,0.1013,0.16,0.0639,0.04,0.036,-0.48,0.0418,-0.47,0.1037,-0.3,0.0939,-0.37,0.0304,-0.35,0,-1,272.441,259816,31.68,493.894,365.61,368.15,23536,0.006,0.003,0.005,0.021,0.077,0.046,0.046,0.075,0.113,0.117,0.047,0.007,0.563,0.00019146084625694,-1,0.133333333333333,3.62,-0.0904761904761904,0.315584415584416,0.389130434782609,-0.217391304347826,-0.442666666666667,-0.0823008849557522,-0.197435897435897,-0.353191489361702,-1,16.6125,30.54375,17.99375,32.4,20.95,34.625,23.175,35.75625,21.8125,32.74375,15.53125,24.5,9.64375,15.55625,9.5375,15.5,9.1875,17.19375,11.68125,18.01875,10.96875,18.0375,10.25625,17.48125
"669","Udaipur","Rajasthan",2019,489,26892,37680,207,40.2,218.53,668.16,668.16,1554.85,10926.74,0.9319,0.0676,5e-04,0.0438,0.2806,0.3955,0.2801,0.2294,0.4825,0.2881,0.0038,0.58,0,-1,0,-1,0.0114,3.39,0.0128,0.38,0.1409,0.9,0.1356,-0.35,0.471,1.27,0.2287,1.34,0.0799,5.83,0.0038,-0.64,4e-04,-0.82,217.702,199866,13.19,233.569,347.81,530.24,24223,0.009,0.004,0.004,0.003,0.005,0.087,0.197,0.207,0.12,0.016,0.006,0.003,0.661,0.115580345590984,-0.577777777777778,-1,-1,2.8,1.56,0.619540229885058,-0.311675126903553,1.27536231884058,0.905833333333333,3.99375,-0.366666666666667,-0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7125,21.7625,22.95,31.15,15.675,25.5375,NA,NA,NA,NA
"670","Udaipur","Rajasthan",2018,482,25333,33408,4,37.12,300.71,649.46,649.46,1599.63,15035.49,0.9276,0.072,4e-04,0.0445,0.2549,0.3974,0.3032,0.2216,0.4959,0.2825,0,-1,0,-1,0,-1,0,-0.99,0,-0.99,0.1176,0.6,0.2005,-0.03,0.1546,-0.24,0.0896,-0.16,0.0011,-0.93,0,-1,0,-1,206.735,363824,17.25,233.569,347.81,530.24,24223,0.009,0.004,0.004,0.003,0.005,0.087,0.197,0.207,0.12,0.016,0.006,0.003,0.661,0.106724936028291,-1,-1,-1,-1,-1,0.351724137931035,0.0177664974619289,-0.253140096618358,-0.253333333333333,-0.93125,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Udham Singh Nagar","Uttarakhand",2020,36,4514,4671,109,4.39,83.8,25.14,25.14,134.08,4190.1,0.8931,0.1061,8e-04,0.0167,0.2253,0.1203,0.6377,0.4328,0.4757,0.0915,0.0808,2.38,0.0338,0.67,0.04,2.08,0.0805,7.47,0.0627,0.68,0.18,0.2,0.4608,0.22,0.3073,-0.11,0.0963,-0.52,0,-1,5e-04,-0.8,0.0033,-0.68,111.003,411704,12.53,204.414,263.67,988.91,24473,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0166495998786362,-81.8,-34.8,-41,-81.5,-63.7,-181,-461.8,-308.3,-97.3,-1,-1.5,-4.3,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Udham Singh Nagar","Uttarakhand",2018,34,31924,35224,1,34.74,268.97,0,0,268.97,27446.12,0.9004,0.099,6e-04,0.0219,0.219,0.1281,0.631,0.2792,0.571,0.1498,0.0101,-0.66,0.0028,-0.85,5e-04,-0.97,0.018,1,0.0099,-0.7,0.0473,-0.68,0.2719,-0.33,0.335,-0.08,0.1158,-0.43,0.0017,-0.98,0.0014,-0.7,2e-04,-0.98,109.333,350398,8.47,204.414,263.67,988.91,24473,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.131755603595403,-11.1,-3.8,-1.5,-19,-10.9,-48.3,-272.9,-336,-116.8,-2.7,-2.4,-1.2,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"673","Ujjain","Madhya Pradesh",2019,629,146691,349452,996,443.64,3127.1,10164.62,10164.62,23456.34,156354.91,0.8602,0.1379,0.0019,0.0804,0.0201,0.5292,0.3703,0.1111,0.4524,0.4365,0,-1,0.004,0.14,0,-1,0.0086,4.73,0.0032,-0.48,0.132,0.21,0.3309,0.21,0.5172,0.69,0.4972,2.16,0.0692,1.47,0.0208,0.34,1e-04,-0.99,509.406,238657.33,8.55,512.119,1011.14,1724.45,21204,0.011,0.002,0.004,0.003,0.011,0.123,0.335,0.318,0.22,0.046,0.013,0.003,1.088,0.438752299384853,-1,1,-1,1.86666666666667,-0.709090909090909,0.0731707317073171,-0.0122388059701494,0.626415094339623,1.26,0.504347826086956,0.6,-0.966666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
"674","Una","Himachal Pradesh",2020,12,11059,11317,0,4.75,28.49,59.5,59.5,147.49,1424.52,0.9155,0.0845,0,0.0378,0.0148,0.0938,0.8536,0.4922,0.4681,0.0397,0.0573,0.42,0.0057,-0.87,0.1294,2.11,0.0247,0.2,0.0611,0.94,0.0712,-0.12,0.2722,-0.08,0.3707,0.19,0.0267,-0.8,0,-1,0.0258,0.78,0.0212,-0.1,34.395,83696,29.41,42.115,63.44,132.79,11461.26,0.051,0.047,0.043,0.015,0.025,0.058,0.33,0.291,0.156,0.033,0.013,0.024,1.086,0.0748738965952081,0.123529411764706,-0.878723404255319,2.0093023255814,0.646666666666667,1.444,0.227586206896552,-0.175151515151515,0.273883161512027,-0.828846153846154,-1,0.984615384615385,-0.116666666666667,3.1,11.95,4.58333333333333,16.5666666666667,8.23333333333333,20.6833333333333,10,21.8,15.4,29.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Una","Himachal Pradesh",2018,12,12595,12819,101,5.25,17.95,0,0,17.95,1574.42,0.9251,0.0748,1e-04,0.0544,0.016,0.1372,0.7924,0.4837,0.4656,0.0507,0.0159,-0.66,0.0226,-0.5,0.0187,-0.54,0.0326,0.89,0.014,-0.48,0.1957,1.9,0.2906,-0.15,0.4563,0.47,0.4259,1.94,0.0084,-0.74,0.0077,-0.5,0.0033,-0.86,33.81,95344.5,24.17,42.115,63.44,132.79,11461.26,0.051,0.047,0.043,0.015,0.025,0.058,0.33,0.291,0.156,0.033,0.013,0.024,1.086,0.0827553593947037,-0.688235294117647,-0.519148936170213,-0.565116279069767,1.17333333333333,-0.44,2.37413793103448,-0.119393939393939,0.568041237113402,1.73012820512821,-0.745454545454545,-0.407692307692308,-0.8625,8.73333333333333,22.2,9.03333333333333,18.8,11.4,21.4,13.8,22.7,15.6666666666667,23.5,16.7666666666667,22.8,16.2,20.1666666666667,16,20.0666666666667,14.8333333333333,20.4333333333333,12.4333333333333,22.1,10.0333333333333,20,6.86666666666667,16.9333333333333
"676","Una","Himachal Pradesh",2019,12,13215,14140,2,6.46,38.75,27.74,27.74,94.23,1937.4,0.9162,0.0837,1e-04,0.0405,0.0158,0.1067,0.837,0.4835,0.4772,0.0393,0.0748,0.85,0.184,3.27,0.0342,-0.18,0.0274,0.33,0.0219,-0.31,0.0292,-0.64,0.2819,-0.04,0.4625,0.48,0.1199,-0.1,0.029,0.9,0.0149,0.03,0.0495,1.11,33.647,93807.9,22.57,42.115,63.44,132.79,11461.26,0.051,0.047,0.043,0.015,0.025,0.058,0.33,0.291,0.156,0.033,0.013,0.024,1.086,0.101828499369483,0.466666666666667,2.91489361702128,-0.204651162790698,0.826666666666667,-0.124,-0.496551724137931,-0.145757575757576,0.589347079037801,-0.231410256410256,-0.121212121212121,0.146153846153846,1.0625,5.5,14.525,6.8,15.55,9.325,18.525,13.55,22.925,14.9,23.475,16.725,24.55,16.375,21.825,16.05,20.9,15.475,21.175,15.35,27.275,12.525,24.075,7.45,20.3
"677","Unnao","Uttar Pradesh",2018,906,54957,55973,631,46.25,360.78,301.11,301.11,963,18039.12,0.9252,0.0741,7e-04,0.1357,0.0062,0.396,0.4621,0.4354,0.3809,0.1837,3e-04,-0.98,0.001,-0.93,0,-1,0.013,2.82,0.0083,-0.21,0.0412,-0.5,0.2823,0.13,0.239,-0.17,0.1441,-0.16,0,-1,0,-1,0,-1,190.5,342280,104.49,576.431,457.65,1130.76,26452,0.027,0.014,0.011,0.004,0.009,0.077,0.262,0.302,0.187,0.042,0.005,0.006,0.946,0.101059761826723,-0.988888888888889,-0.928571428571429,-1,2.25,-0.0777777777777777,-0.464935064935065,0.0774809160305343,-0.208609271523179,-0.229411764705882,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"678","Unnao","Uttar Pradesh",2020,806,28062,28889,178,21.7,230.75,321.08,321.08,872.91,11537.68,0.9208,0.0787,5e-04,0.1119,0.008,0.4068,0.4733,0.5707,0.3866,0.0427,0.0593,3.7,0.0025,-0.85,0.017,1.93,0.0215,4.51,0.0358,1.75,0.0443,-0.46,0.1183,-0.48,0.161,-0.34,0.0335,-0.82,0,-1,0.0065,1.41,0,-1,178.718,327723,24.12,576.431,457.65,1130.76,26452,0.027,0.014,0.011,0.004,0.009,0.077,0.262,0.302,0.187,0.042,0.005,0.006,0.946,0.047416147711133,1.1962962962963,-0.821428571428571,0.545454545454546,4.375,2.97777777777778,-0.424675324675325,-0.548473282442748,-0.466887417218543,-0.820855614973262,-1,0.3,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Unnao","Uttar Pradesh",2019,913,36859,38040,2317,32.4,259.34,342.54,342.54,944.42,12966.9,0.9247,0.075,3e-04,0.1134,0.0104,0.3918,0.4844,0.4411,0.4961,0.0628,0.0108,-0.15,0.0413,1.5,0.002,-0.66,0.001,-0.74,0,-1,0.0181,-0.78,0.191,-0.17,0.1558,-0.36,0.1843,0.01,0.017,-0.57,0,-1,0.0148,1.17,181.075,414049,106.94,576.431,457.65,1130.76,26452,0.027,0.014,0.011,0.004,0.009,0.077,0.262,0.302,0.187,0.042,0.005,0.006,0.946,0.0707964601769911,-0.6,1.95,-0.818181818181818,-0.75,-1,-0.764935064935065,-0.270992366412214,-0.484105960264901,-0.0144385026737967,-0.595238095238095,-1,1.46666666666667,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"680","Uttar Bastar Kanker","Chhattisgarh",2019,961,58613,142924,17848,106.93,798.42,3110.89,3110.89,7020.2,39921.24,0.7977,0.2019,4e-04,0.0234,0.621,0.3071,0.0485,0.2163,0.504,0.2797,0.0043,-0.41,0.0076,-0.07,0,-1,0.0013,-0.9,0.0064,-0.51,0.1039,-0.47,0.4558,0.08,0.4089,-0.11,0.3728,0.76,0.1498,1.62,0,-1,0,-1,218.232,466580,11.58,219.368,209.82,265.23,10271,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.509627299590125,-5.3,-8.6,-1,-2.3,-7.4,-104.9,-456.8,-409.9,-373.8,-150.8,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.45,15.2,23.5,30.3,22.3,30.6,NA,NA,NA,NA
"681","Uttara Kannada","Karnataka",2018,318,90733,90426,307,0.04,0,0.02,0.02,0.04,0.21,0.8737,0.1263,0,0.0102,0.0102,0.066,0.9136,0.101,0.8283,0.0707,0,-1,3e-04,2,0.012,3.43,0.0155,-0.3,0.1515,0.33,0.8124,0.1,0.909,-0.14,0.6901,0.03,0.0824,-0.68,0.0925,-0.4,0.007,-0.84,0.0075,-0.33,62.819,148940,25.55,92.678,97.81,183.13,17428,0.002,0.002,0.007,0.033,0.078,0.107,0.163,0.1,0.103,0.123,0.043,0.011,0.773,0.000408956139454044,-1,-0.85,0.714285714285714,-0.53030303030303,0.942307692307692,6.59252336448598,4.57668711656442,5.901,-0.2,-0.247967479674797,-0.837209302325581,-0.318181818181818,16.6125,30.54375,17.99375,32.4,20.95,34.625,23.175,35.75625,21.8125,32.74375,15.53125,24.5,9.64375,15.55625,9.5375,15.5,9.1875,17.19375,11.68125,18.01875,10.96875,18.0375,10.25625,17.48125
"682","Uttara Kannada","Karnataka",2020,300,84180,83591,589,0.04,0,0.01,0.01,0.03,0.19,0.8283,0.1717,0,0.0303,0.0101,0.101,0.8586,0.0714,0.8061,0.1225,0,-1,0,-1,0.0025,-0.48,0.0286,0.65,0.1079,0.25,0.7211,-0.02,0.8712,-0.14,1.1474,0.58,0.6356,1.34,0.2355,0.58,0.0041,-0.9,0.0019,-0.77,54.495,137869,21.47,92.678,97.81,183.13,17428,0.002,0.002,0.007,0.033,0.078,0.107,0.163,0.1,0.103,0.123,0.043,0.011,0.773,0.000408956139454044,-1,-1,-0.642857142857143,-0.133333333333333,0.383333333333333,5.7392523364486,4.34478527607362,10.474,5.17087378640777,0.914634146341463,-0.904651162790698,-0.827272727272727,22.1,34.9,22.7,35,24.7,35.1,26.3,36.4,26.2,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Uttara Kannada","Karnataka",2019,300,95262,94634,628,0.04,0,0.05,0.05,0.09,0.22,0.8384,0.1616,0,0.0306,0.0102,0.0714,0.8878,0.0612,0.8265,0.1123,0,-1,0,-1,0.0056,0.16,0.0227,0.3,0.0121,-0.86,0.5745,-0.22,1.2002,0.18,1.3214,0.82,0.5566,1.05,0.4924,2.31,0.0336,-0.17,0.0011,-0.87,57.118,150714,24.82,92.678,97.81,183.13,17428,0.002,0.002,0.007,0.033,0.078,0.107,0.163,0.1,0.103,0.123,0.043,0.011,0.773,0.000408956139454044,-1,-1,-0.2,-0.312121212121212,-0.844871794871795,4.36915887850467,6.36319018404908,12.214,4.40388349514563,3.00325203252033,-0.218604651162791,-0.9,16.11,31.64,15.86,27.14,16.79,28.51,18.46,29.46,18.59,29.19,18.91,25.56,22.37,28.68,17.89,22.53,17.11,22.77,NA,NA,NA,NA,NA,NA
"684","Uttarkashi","Uttarakhand",2020,10,1672,1200,583,0.74,10.61,1.28,1.28,13.17,530.72,0.9232,0.0768,0,0.0903,0.0112,0.636,0.2625,0.3539,0.6343,0.0118,0.1197,1.6,0.0202,-0.78,0.1464,1.03,0.0733,0.88,0.0793,-0.03,0.0733,-0.65,0.2468,-0.41,0.2727,-0.33,0.0406,-0.77,0,-1,0.0295,4.17,0.0179,0.42,27.17,55563,21.42,55.315,45.35,51.82,14183,0.073,0.079,0.067,0.039,0.057,0.165,0.516,0.499,0.224,0.049,0.009,0.034,1.811,0.0163175303197354,0.63972602739726,-0.744303797468355,1.18507462686567,0.87948717948718,0.391228070175438,-0.555757575757576,-0.521705426356589,-0.453507014028056,-0.81875,-1,2.27777777777778,-0.473529411764706,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Uttarkashi","Uttarakhand",2018,10,4539,3951,916,2.63,38.24,2.38,2.38,43,1913.1,0.9517,0.0479,4e-04,0.1249,0.0639,0.4759,0.3353,0.1323,0.835,0.0327,0.0181,-0.74,0.0314,-0.57,0.0353,-0.58,0.0513,0.06,0.0634,-0.38,0.1626,0.1,0.3813,0,0.3382,-0.17,0.2337,0.09,8e-04,-0.99,0.0358,1.69,3e-04,-0.99,27.354,49833,19.06,55.315,45.35,51.82,14183,0.073,0.079,0.067,0.039,0.057,0.165,0.516,0.499,0.224,0.049,0.009,0.034,1.811,0.0579933847850055,-0.752054794520548,-0.60253164556962,-0.473134328358209,0.315384615384615,0.112280701754386,-0.0145454545454546,-0.261046511627907,-0.322244488977956,0.0433035714285714,-0.983673469387755,2.97777777777778,-0.991176470588235,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"686","Varanasi","Uttar Pradesh",2018,584,11274,11213,1849,6.63,62.3,106.63,106.63,275.56,3115.09,0.9071,0.0926,3e-04,0.05,0.0039,0.4793,0.4668,0.4451,0.4762,0.0787,0,-1,0.0024,-0.84,0,-1,0.0115,1.45,0.0127,0.07,0.0694,-0.26,0.2523,-0.19,0.2076,-0.26,0.1505,-0.36,0,-1,0,-1,0,-1,70.172,421596,92.49,211.606,155.21,415.56,26729,0.025,0.022,0.012,0.004,0.012,0.092,0.306,0.342,0.226,0.06,0.01,0.003,1.114,0.0427163198247536,-1,-0.890909090909091,-1,1.875,0.0583333333333333,-0.245652173913043,-0.175490196078431,-0.392982456140351,-0.334070796460177,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"687","Varanasi","Uttar Pradesh",2020,558,6938,7737,481,4.22,56.91,56.85,56.85,170.61,2845.52,0.9041,0.0953,6e-04,0.0399,0.0061,0.4909,0.4631,0.598,0.3647,0.0373,0.0111,-0.28,0.0167,-0.2,0.0446,4.58,0.0401,6.57,0.0395,1.84,0.2857,1.83,0.2365,-0.17,0.1946,-0.28,0.1413,-0.37,0.0145,-0.54,0.0033,-0.62,0.0045,-0.11,69.522,325126,86.5,211.606,155.21,415.56,26729,0.025,0.022,0.012,0.004,0.012,0.092,0.306,0.342,0.226,0.06,0.01,0.003,1.114,0.0271889697828748,-0.556,-0.240909090909091,2.71666666666667,9.025,2.29166666666667,2.1054347826087,-0.227124183006536,-0.430994152046784,-0.374778761061947,-0.758333333333333,-0.67,0.5,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Varanasi","Uttar Pradesh",2019,589,8680,10547,186,5.72,58.94,0.03,0.03,59,2946.88,0.9151,0.0847,2e-04,0.0333,0.0043,0.4659,0.4965,0.5443,0.4119,0.0438,0.0141,-0.09,0.0107,-0.49,0.0063,-0.21,0.0037,-0.3,5e-04,-0.96,0.0264,-0.74,0.3077,0.08,0.2455,-0.1,0.4665,1.07,0.0446,0.41,0,-1,0.0303,5.05,69.843,352618,74.37,211.606,155.21,415.56,26729,0.025,0.022,0.012,0.004,0.012,0.092,0.306,0.342,0.226,0.06,0.01,0.003,1.114,0.0368532955350815,-0.436,-0.513636363636364,-0.475,-0.075,-0.958333333333333,-0.713043478260869,0.00555555555555549,-0.282163742690059,1.0641592920354,-0.256666666666667,-1,9.1,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"689","Vidisha","Madhya Pradesh",2019,585,95724,163746,2661,403.08,1931.71,12060.15,12060.15,26052.01,96585.51,0.9007,0.0975,0.0018,0.0436,0.0126,0.5177,0.4261,0.125,0.3275,0.5475,0,-1,0.0016,-0.83,0,-1,0.0175,8.73,3e-04,-0.95,0.033,-0.73,0.3451,0.01,0.6893,0.89,0.5363,2.48,0.0321,0.39,0.0075,-0.51,0.0074,-0.33,527.172,307813.33,10.04,529.548,1052.17,2128.44,27103,0.023,0.01,0.01,0.004,0.011,0.141,0.449,0.385,0.237,0.036,0.018,0.008,1.331,0.383093986713174,-1,-0.84,-1,3.375,-0.972727272727273,-0.765957446808511,-0.231403118040089,0.79038961038961,1.26286919831224,-0.108333333333333,-0.583333333333333,-0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
